id,title,origin,contest,year,label,hosts,url,mirror_urls,format,difficulty,difficulty_basis,difficulty_native,primary_tag,tags,free_tags,quality,canonical,constraints,editorial_url,added,verified
ccc-2009-j3,Good Times,ccc,CCC 2009 Junior,2009,J3,dmoj,https://dmoj.ca/problem/ccc09j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2009-j4,Signage,ccc,CCC 2009 Junior,2009,J4,dmoj,https://dmoj.ca/problem/ccc09j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2009-s1,Cool Numbers,ccc,CCC 2009 Senior,2009,S1,dmoj,https://dmoj.ca/problem/ccc09s1,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2009-s2,Lights Going On and Off,ccc,CCC 2009 Senior,2009,S2,dmoj,https://dmoj.ca/problem/ccc09s2,,standard,3,estimated,DMOJ 10p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2009-s3,Degrees Of Separation,ccc,CCC 2009 Senior,2009,S3,dmoj,https://dmoj.ca/problem/ccc09s3,,standard,4,estimated,DMOJ 10p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2009-s4,Shop and Ship,ccc,CCC 2009 Senior,2009,S4,dmoj,https://dmoj.ca/problem/ccc09s4,,standard,6,estimated,DMOJ 10p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2009-s5,Wireless,ccc,CCC 2009 Senior,2009,S5,dmoj,https://dmoj.ca/problem/ccc09s5,,standard,7,estimated,DMOJ 12p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-j1,"What is n, Daddy?",ccc,CCC 2010 Junior,2010,J1,dmoj,https://dmoj.ca/problem/ccc10j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-j2,Up and Down,ccc,CCC 2010 Junior,2010,J2,dmoj,https://dmoj.ca/problem/ccc10j2,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2010-j3,Punchy,ccc,CCC 2010 Junior,2010,J3,dmoj,https://dmoj.ca/problem/ccc10j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2010-j4,Global Warming,ccc,CCC 2010 Junior,2010,J4,dmoj,https://dmoj.ca/problem/ccc10j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2010-j5,Knight Hop,ccc,CCC 2010 Junior,2010,J5,dmoj,https://dmoj.ca/problem/ccc10j5,,standard,2,estimated,DMOJ 7p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-s1,Computer Purchase,ccc,CCC 2010 Senior,2010,S1,dmoj,https://dmoj.ca/problem/ccc10s1,,standard,2,estimated,DMOJ 5p,adhoc.simulation.sorting,adhoc.simulation.sorting,simple-math|via-solution-code,,,,,2026-09-19,2026-09-19
ccc-2010-s2,Huffman Encoding,ccc,CCC 2010 Senior,2010,S2,dmoj,https://dmoj.ca/problem/ccc10s2,,standard,3,estimated,DMOJ 5p,strings.matching.kmp,strings.matching.kmp,string-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-s3,Firehose,ccc,CCC 2010 Senior,2010,S3,dmoj,https://dmoj.ca/problem/ccc10s3,,standard,4,estimated,DMOJ 15p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|implementation|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-s4,Animal Farm,ccc,CCC 2010 Senior,2010,S4,dmoj,https://dmoj.ca/problem/ccc10s4,,standard,6,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2010-s5,Nutrient Tree,ccc,CCC 2010 Senior,2010,S5,dmoj,https://dmoj.ca/problem/ccc10s5,,standard,7,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-j1,Which Alien?,ccc,CCC 2011 Junior,2011,J1,dmoj,https://dmoj.ca/problem/ccc11j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2011-j2,Who Has Seen The Wind,ccc,CCC 2011 Junior,2011,J2,dmoj,https://dmoj.ca/problem/ccc11j2,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2011-j3,Sumac Sequences,ccc,CCC 2011 Junior,2011,J3,dmoj,https://dmoj.ca/problem/ccc11j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-j4,Boring Business,ccc,CCC 2011 Junior,2011,J4,dmoj,https://dmoj.ca/problem/ccc11j4,,standard,2,estimated,DMOJ 7p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2011-j5,Unfriend,ccc,CCC 2011 Junior,2011,J5,dmoj,https://dmoj.ca/problem/ccc11j5,,standard,2,estimated,DMOJ 7p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-s1,English or French?,ccc,CCC 2011 Senior,2011,S1,dmoj,https://dmoj.ca/problem/ccc11s1,,standard,2,estimated,DMOJ 5p,strings.matching.kmp,strings.matching.kmp,string-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-s2,Multiple Choice,ccc,CCC 2011 Senior,2011,S2,dmoj,https://dmoj.ca/problem/ccc11s2,,standard,3,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2011-s3,Alice Through the Looking Glass,ccc,CCC 2011 Senior,2011,S3,dmoj,https://dmoj.ca/problem/ccc11s3,,standard,4,estimated,DMOJ 10p,search.exhaustive.backtracking,search.exhaustive.backtracking,recursion|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-s4,Blood Distribution,ccc,CCC 2011 Senior,2011,S4,dmoj,https://dmoj.ca/problem/ccc11s4,,standard,6,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|greedy-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2011-s5,Switch,ccc,CCC 2011 Senior,2011,S5,dmoj,https://dmoj.ca/problem/ccc11s5,,standard,7,estimated,DMOJ 12p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2012-j1,Speed fines are not fine!,ccc,CCC 2012 Junior,2012,J1,dmoj,https://dmoj.ca/problem/ccc12j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2012-j2,Sounds fishy!,ccc,CCC 2012 Junior,2012,J2,dmoj,https://dmoj.ca/problem/ccc12j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2012-j3,Icon Scaling,ccc,CCC 2012 Junior,2012,J3,dmoj,https://dmoj.ca/problem/ccc12j3,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2012-j4,Big Bang Secrets,ccc,CCC 2012 Junior,2012,J4,dmoj,https://dmoj.ca/problem/ccc12j4,,standard,2,estimated,DMOJ 3p,strings.matching.kmp,strings.matching.kmp,string-algorithms|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2012-s1,Don't pass me the ball!,ccc,CCC 2012 Senior,2012,S1,dmoj,https://dmoj.ca/problem/ccc12s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2012-s2,Aromatic Numbers,ccc,CCC 2012 Senior,2012,S2,dmoj,https://dmoj.ca/problem/ccc12s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2012-s3,Absolutely Acidic,ccc,CCC 2012 Senior,2012,S3,dmoj,https://dmoj.ca/problem/ccc12s3,,standard,4,estimated,DMOJ 7p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2012-s4,A Coin Game,ccc,CCC 2012 Senior,2012,S4,dmoj,https://dmoj.ca/problem/ccc12s4,,standard,6,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2012-s5,Mouse Journey,ccc,CCC 2012 Senior,2012,S5,dmoj,https://dmoj.ca/problem/ccc12s5,,standard,7,estimated,DMOJ 7p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2013-j1,Next in line,ccc,CCC 2013 Junior,2013,J1,dmoj,https://dmoj.ca/problem/ccc13j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2013-j2,Rotating letters,ccc,CCC 2013 Junior,2013,J2,dmoj,https://dmoj.ca/problem/ccc13j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2013-j4,Time on task,ccc,CCC 2013 Junior,2013,J4,dmoj,https://dmoj.ca/problem/ccc13j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.sorting,adhoc.simulation.sorting,greedy-algorithms|via-solution-code,,,,,2026-09-19,2026-09-19
ccc-2013-s1,From 1987 to 2013,ccc,CCC 2013 Senior,2013,S1,dmoj,https://dmoj.ca/problem/ccc13s1,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2013-s2,Bridge Transport,ccc,CCC 2013 Senior,2013,S2,dmoj,https://dmoj.ca/problem/ccc13s2,,standard,3,estimated,DMOJ 5p,graphs.traversal.bfs,graphs.traversal.bfs,simple-math|via-solution-code,,,,,2026-09-19,2026-09-19
ccc-2013-s3,Chances of Winning,ccc,CCC 2013 Senior,2013,S3,dmoj,https://dmoj.ca/problem/ccc13s3,,standard,4,estimated,DMOJ 10p,search.exhaustive.backtracking,search.exhaustive.backtracking,brute-force|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2013-s4,Who is Taller?,ccc,CCC 2013 Senior,2013,S4,dmoj,https://dmoj.ca/problem/ccc13s4,,standard,6,estimated,DMOJ 7p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2013-s5,Factor Solitaire,ccc,CCC 2013 Senior,2013,S5,dmoj,https://dmoj.ca/problem/ccc13s5,,standard,7,estimated,DMOJ 15p,greedy.exchange.sorting_order,greedy.exchange.sorting_order,greedy-algorithms|intermediate-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2014-j1,Triangle Times,ccc,CCC 2014 Junior,2014,J1,dmoj,https://dmoj.ca/problem/ccc14j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-j2,Vote Count,ccc,CCC 2014 Junior,2014,J2,dmoj,https://dmoj.ca/problem/ccc14j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-j3,Double Dice,ccc,CCC 2014 Junior,2014,J3,dmoj,https://dmoj.ca/problem/ccc14j3,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-s1,Party Invitation,ccc,CCC 2014 Senior,2014,S1,dmoj,https://dmoj.ca/problem/ccc14s1,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-s2,Assigning Partners,ccc,CCC 2014 Senior,2014,S2,dmoj,https://dmoj.ca/problem/ccc14s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-s3,The Geneva Confection,ccc,CCC 2014 Senior,2014,S3,dmoj,https://dmoj.ca/problem/ccc14s3,,standard,4,estimated,DMOJ 7p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2014-s4,Tinted Glass Window,ccc,CCC 2014 Senior,2014,S4,dmoj,https://dmoj.ca/problem/ccc14s4,,standard,6,estimated,DMOJ 15p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|geometry|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2014-s5,Lazy Fox,ccc,CCC 2014 Senior,2014,S5,dmoj,https://dmoj.ca/problem/ccc14s5,,standard,7,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2015-j1,Special Day,ccc,CCC 2015 Junior,2015,J1,dmoj,https://dmoj.ca/problem/ccc15j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-j2,Happy or Sad,ccc,CCC 2015 Junior,2015,J2,dmoj,https://dmoj.ca/problem/ccc15j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-j3,Rövarspråket,ccc,CCC 2015 Junior,2015,J3,dmoj,https://dmoj.ca/problem/ccc15j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-j4,Wait Time,ccc,CCC 2015 Junior,2015,J4,dmoj,https://dmoj.ca/problem/ccc15j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-j5,π-day,ccc,CCC 2015 Junior,2015,J5,dmoj,https://dmoj.ca/problem/ccc15j5,,standard,2,estimated,DMOJ 10p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2015-s1,Zero That Out,ccc,CCC 2015 Senior,2015,S1,dmoj,https://dmoj.ca/problem/ccc15s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-s2,Jerseys,ccc,CCC 2015 Senior,2015,S2,dmoj,https://dmoj.ca/problem/ccc15s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2015-s3,Gates,ccc,CCC 2015 Senior,2015,S3,dmoj,https://dmoj.ca/problem/ccc15s3,,standard,4,estimated,DMOJ 10p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2015-s4,Convex Hull,ccc,CCC 2015 Senior,2015,S4,dmoj,https://dmoj.ca/problem/ccc15s4,,standard,6,estimated,DMOJ 15p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2015-s5,Greedy For Pies,ccc,CCC 2015 Senior,2015,S5,dmoj,https://dmoj.ca/problem/ccc15s5,,standard,7,estimated,DMOJ 17p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2016-j1,Tournament Selection,ccc,CCC 2016 Junior,2016,J1,dmoj,https://dmoj.ca/problem/ccc16j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2016-j2,Magic Squares,ccc,CCC 2016 Junior,2016,J2,dmoj,https://dmoj.ca/problem/ccc16j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2016-j3,Hidden Palindrome,ccc,CCC 2016 Junior,2016,J3,dmoj,https://dmoj.ca/problem/ccc16j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2016-j4,Arrival Time,ccc,CCC 2016 Junior,2016,J4,dmoj,https://dmoj.ca/problem/ccc16j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2016-s1,Ragaman,ccc,CCC 2016 Senior,2016,S1,dmoj,https://dmoj.ca/problem/ccc16s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2016-s2,Tandem Bicycle,ccc,CCC 2016 Senior,2016,S2,dmoj,https://dmoj.ca/problem/ccc16s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.sorting,adhoc.simulation.sorting,greedy-algorithms|implementation|via-solution-code,,,,,2026-09-19,2026-09-19
ccc-2016-s3,Phonomenal Reviews,ccc,CCC 2016 Senior,2016,S3,dmoj,https://dmoj.ca/problem/ccc16s3,,standard,4,estimated,DMOJ 12p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2016-s4,Combining Riceballs,ccc,CCC 2016 Senior,2016,S4,dmoj,https://dmoj.ca/problem/ccc16s4,,standard,6,estimated,DMOJ 15p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2016-s5,Circle of Life,ccc,CCC 2016 Senior,2016,S5,dmoj,https://dmoj.ca/problem/ccc16s5,,standard,7,estimated,DMOJ 20p,adhoc.simulation.direct,adhoc.simulation.direct,simulation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2017-j1,Quadrant Selection,ccc,CCC 2017 Junior,2017,J1,dmoj,https://dmoj.ca/problem/ccc17j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2017-j2,Shifty Sum,ccc,CCC 2017 Junior,2017,J2,dmoj,https://dmoj.ca/problem/ccc17j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2017-j3,Exactly Electrical,ccc,CCC 2017 Junior,2017,J3,dmoj,https://dmoj.ca/problem/ccc17j3,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2017-j4,Favourite Times,ccc,CCC 2017 Junior,2017,J4,dmoj,https://dmoj.ca/problem/ccc17j4,,standard,2,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2017-s1,Sum Game,ccc,CCC 2017 Senior,2017,S1,dmoj,https://dmoj.ca/problem/ccc17s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2017-s2,"High Tide, Low Tide",ccc,CCC 2017 Senior,2017,S2,dmoj,https://dmoj.ca/problem/ccc17s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2017-s3,Nailed It!,ccc,CCC 2017 Senior,2017,S3,dmoj,https://dmoj.ca/problem/ccc17s3,,standard,4,estimated,DMOJ 7p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2017-s4,Minimum Cost Flow,ccc,CCC 2017 Senior,2017,S4,dmoj,https://dmoj.ca/problem/ccc17s4,,standard,6,estimated,DMOJ 17p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2017-s5,RMT,ccc,CCC 2017 Senior,2017,S5,dmoj,https://dmoj.ca/problem/ccc17s5,,standard,7,estimated,DMOJ 20p,data_structures.range_query.segment_tree,data_structures.range_query.segment_tree,data-structures|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2018-j1,Telemarketer or not?,ccc,CCC 2018 Junior,2018,J1,dmoj,https://dmoj.ca/problem/ccc18j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2018-j2,Occupy parking,ccc,CCC 2018 Junior,2018,J2,dmoj,https://dmoj.ca/problem/ccc18j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2018-j3,Are we there yet?,ccc,CCC 2018 Junior,2018,J3,dmoj,https://dmoj.ca/problem/ccc18j3,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2018-j5,Choose your own path,ccc,CCC 2018 Junior,2018,J5,dmoj,https://dmoj.ca/problem/ccc18j5,,standard,2,estimated,DMOJ 7p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2018-s1,Voronoi Villages,ccc,CCC 2018 Senior,2018,S1,dmoj,https://dmoj.ca/problem/ccc18s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2018-s2,Sunflowers,ccc,CCC 2018 Senior,2018,S2,dmoj,https://dmoj.ca/problem/ccc18s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2018-s3,RoboThieves,ccc,CCC 2018 Senior,2018,S3,dmoj,https://dmoj.ca/problem/ccc18s3,,standard,4,estimated,DMOJ 10p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|implementation|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2018-s4,Balanced Trees,ccc,CCC 2018 Senior,2018,S4,dmoj,https://dmoj.ca/problem/ccc18s4,,standard,6,estimated,DMOJ 15p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2018-s5,Maximum Strategic Savings,ccc,CCC 2018 Senior,2018,S5,dmoj,https://dmoj.ca/problem/ccc18s5,,standard,7,estimated,DMOJ 20p,graphs.traversal.dfs,graphs.traversal.dfs,graph-theory|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2019-j1,Winning Score,ccc,CCC 2019 Junior,2019,J1,dmoj,https://dmoj.ca/problem/ccc19j1,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2019-j2,Time to Decompress,ccc,CCC 2019 Junior,2019,J2,dmoj,https://dmoj.ca/problem/ccc19j2,,standard,1,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2019-j3,Cold Compress,ccc,CCC 2019 Junior,2019,J3,dmoj,https://dmoj.ca/problem/ccc19j3,,standard,1,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2019-j5,Rule of Three,ccc,CCC 2019 Junior,2019,J5,dmoj,https://dmoj.ca/problem/ccc19j5,,standard,2,estimated,DMOJ 20p,search.binary_search.on_answer,search.binary_search.on_answer,divide-and-conquer|recursion|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2019-s1,Flipper,ccc,CCC 2019 Senior,2019,S1,dmoj,https://dmoj.ca/problem/ccc19s1,,standard,2,estimated,DMOJ 3p,adhoc.simulation.direct,adhoc.simulation.direct,implementation|via-dmoj-types,,,,,2026-09-19,2026-09-19
ccc-2019-s2,Pretty Average Primes,ccc,CCC 2019 Senior,2019,S2,dmoj,https://dmoj.ca/problem/ccc19s2,,standard,3,estimated,DMOJ 5p,adhoc.simulation.direct,adhoc.simulation.direct,simple-math|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2019-s3,Arithmetic Square,ccc,CCC 2019 Senior,2019,S3,dmoj,https://dmoj.ca/problem/ccc19s3,,standard,4,estimated,DMOJ 12p,adhoc.constructive.construction,adhoc.constructive.construction,constructive|implementation|via-dmoj-category,,,,,2026-09-19,2026-09-19
ccc-2019-s4,Tourism,ccc,CCC 2019 Senior,2019,S4,dmoj,https://dmoj.ca/problem/ccc19s4,,standard,6,estimated,DMOJ 20p,dp.basics.linear,dp.basics.linear,dynamic-programming|via-dmoj-category,,,,,2026-09-19,2026-09-19
